Greengenes.tax.tgz       1
Gui.zip       0
H1N1_influenza_virus.jpg       2
HOMD_Reference_Files.zip       1
Halletal_CoffeePotsSpring_AEM2008.pdf       1
HeatmapsGlobal.png       1
Histogram.png       1
IonOct.oligos.zip       0
IonOct.sff.zip       0
JCZData.zip       1
Jclass_tree.png       0
KeQin_fastq.zip       0
Kilauea.zip       1
Kruskal_wallis.files.zip       0
LTSP07.zip       3
LTSP07_Chao(EUKA).jpg       1
LTSP07_Chao.jpg       1
LTSP07_Collect.jpg       1
LTSP07_Rarefact_SSUalign.jpg       1
LTSP07_Rarefaction(EUKA).jpg       1
LTSP07_Rarefaction.jpg       1
LTSP07_Shannon.jpg       1
Lane1241.gg.filter       1
Lane1287.gg.filter       1
Lane1349.gg.filter       2
Lane1349.silva.filter       1
Libshuff.jpg       0
LookUp_GS20.zip       1
LookUp_GSFLX.zip       1
LookUp_Titanium.zip       1
MakeLookup.zip       1
Make_biom_files.zip       1
MenuOPtions.jpg       2
MiSeqSOPData.zip       2
Mother1.29.2_uchime_osx10.5.zip       0
Mothur-1.26.1-10.6.zip       0
Mothur-1.27.1-10.6.zip       0
Mothur-1.34.0-osx10.8.zip       0
Mothur.1.1.0.zip       1
Mothur.1.10.0.zip       1
Mothur.1.11.0.zip       1
Mothur.1.12.3.zip       1
Mothur.1.13.0.zip       1
Mothur.1.14.0.zip       1
Mothur.1.15.0.zip       1
Mothur.1.16.0.zip       0
Mothur.1.16.1.zip       1
Mothur.1.17.0.zip       0
Mothur.1.17.1.zip       0
Mothur.1.17.2.zip       0
Mothur.1.17.3.zip       1
Mothur.1.18.0.zip       0
Mothur.1.18.1.zip       1
Mothur.1.19.0.zip       0
Mothur.1.19.3.zip       0
Mothur.1.19.4.zip       1
Mothur.1.2.0.zip       1
Mothur.1.20.0.zip       0
Mothur.1.20.1.zip       0
Mothur.1.20.3.zip       1
Mothur.1.21.0.zip       0
Mothur.1.21.1.zip       1
Mothur.1.22.0.zip       0
Mothur.1.22.1.zip       0
Mothur.1.22.2.zip       1
Mothur.1.23.0.zip       0
Mothur.1.23.1.zip       1
Mothur.1.24.0.zip       0
Mothur.1.24.1.zip       1
Mothur.1.25.0.zip       0
Mothur.1.25.1.zip       1
Mothur.1.26.0.zip       1
Mothur.1.27.0.zip       1
Mothur.1.28.0.zip       1
Mothur.1.28.zip       0
Mothur.1.29.0.zip       0
Mothur.1.29.1.zip       0
Mothur.1.29.2.zip       1
Mothur.1.3.0.zip       1
Mothur.1.30.0.zip       0
Mothur.1.30.1.zip       0
Mothur.1.30.2.zip       1
Mothur.1.31.0.zip       0
Mothur.1.31.1.zip       0
Mothur.1.31.2.zip       1
Mothur.1.32.0.zip       0
Mothur.1.32.1.zip       1
Mothur.1.33.0.zip       0
Mothur.1.33.0_OSX10.6.zip       0
Mothur.1.33.1.zip       0
Mothur.1.33.2.zip       0
Mothur.1.33.3.zip       1
Mothur.1.34.0.zip       0
Mothur.1.34.1.zip       1
Mothur.1.34.2.zip       0
Mothur.1.34.3.zip       1
Mothur.1.34.4.zip       0
Mothur.1.4.2.zip       1
Mothur.1.6.0.zip       1
Mothur.1.8.0.zip       1
Mothur.1.9.0.zip       1
Mothur.12-21-2011.zip       1
Mothur.1445529358.zip       0
Mothur.32bit.12-21-2011.zip       1
Mothur.Bo.zip       0
Mothur.ForBuck.zip       0
Mothur.cen.zip       0
Mothur.cen_64-noReadLine.zip       0
Mothur.cen_64.noReadLine.zip       0
Mothur.cen_64.zip       0
Mothur.linux_64.noReadLine.zip       0
Mothur.linux_64.zip       0
Mothur.mac.OSX-10.6.zip       0
Mothur.mac.mpi.zip       0
Mothur.mac.zip       0
Mothur.mac64Exe.zip       0
Mothur.mac_32.OSX-10.5.zip       0
Mothur.mac_64.OSX-10.5.zip       0
Mothur.mac_64.OSX-10.6.zip       0
Mothur.mac_64.OSX-10.8.zip       0
Mothur.mac_64.OSX-10.9.zip       0
Mothur.mac_64.zip       0
Mothur.pat.zip       0
Mothur.pcrseqsFix.zip       0
Mothur.source.repo.zip       0
Mothur.source.zip       3
Mothur.win.paralellized.zip       0
Mothur.win.zip       0
Mothur.win8Test.zip       0
Mothur.win_64.zip       0
Mothur.zip       1
Mothur1.21.1_OSX10.5_32bit.zip       0
Mothur1.21.1_OSX10.5_64bit.zip       0
Mothur1.29.2_uchime_osx10.6.zip       0
Mothur1.30.0-osx10.6.zip       0
Mothur1.33.1_osx10.6.zip       0
Mothur1.33.3_osx10.6.zip       0
Mothur12-2-2011.zip       0
MothurGUI.cen.zip       0
MothurGUI.cen_64.noReadLine.zip       0
MothurGUI.cen_64.zip       0
MothurGUI.mac.zip       0
MothurGUI.mac_64.OSX-10.5.zip       0
MothurGUI.mac_64.OSX-10.6.zip       0
MothurGUI.mac_64.OSX-10.8.zip       0
MothurGUI.mac_64.OSX-10.9.zip       0
MothurGUI.win_64.zip       0
MothurGUI.zip       0
MothurGui.mac_64.OSX-10.7.zip       1
MothurGui.win.zip       0
Mothur_Oligos_Example.zip       0
Mothur_WIKI_scripts.zip       5
Mt_allsamp_12jun09_f.fn.0.03._log10.heatmap.jpg       1
Namestripper.zip       1
Ncbipic.png       1
Notepad++_Mothur_UserDefinedLanguage.zip       0
Nowwnames.png       1
OpenPipeline.jpg       1
OptiFitDataSets.zip       1
Patient70Data.zip       3
Pedro.zip       0
Pipeline.sample.zip       0
Pipeline.tutorial.zip       0
PrefLocations.jpg       1
PrefProcessors.jpg       1
PrefReferences.jpg       1
PreferenceFileMenu.jpg       1
PreferenceMacMenu.jpg       1
PreparingInputs.jpg       1
ProcessingImprovedSeqs.jpg       1
RDPTrainingSet.zip       2
Rarefaction2.jpg       1
RarefactionCurveGlobal.png       1
RarefactionCurveNewYork.png       1
RarefactionScriptR.zip       1
ReducingSeqErrors.jpg       1
RemovingChimeras.jpg       1
RemovingCommand.jpg       1
RemovingContaminants.jpg       1
ResetToDefault.jpg       1
Rtutorial.zip       1
RunBatch.jpg       1
Running.jpg       1
S-OIV_HA.zip       1
SJPicture.jpg       0
SOPData.zip       3
SOP_SFF.bz2       1
SahlRawData.zip       1
SavePipeline.jpg       1
Screenshot.png       0
Silva.alignment.zip       1
Silva.archaea.zip       1
Silva.bacteria.freq.zip       1
Silva.bacteria.pintail.quan.zip       1
Silva.bacteria.zip       4
Silva.eukarya.zip       1
Silva.gold.bacteria.zip       6
Silva.nr_v119.tgz       1
Silva.nr_v123.tgz       1
Silva.nr_v128.tgz       1
Silva.nr_v132.tgz       1
Silva.nr_v138.tgz       0
Silva.seed_v119.tgz       1
Silva.seed_v123.tgz       1
Silva.seed_v128.tgz       2
Silva.seed_v132.tgz       1
Silva.seed_v138.tgz       0
SilvaBacterialReferences.zip       0
SilvaTaxonomyFiles.zip       0
Silva_114_SSU_NR_BactArch_Ref.bz2       0
Silva_SSU_BactArch_NR_114_filtered_(2).zip       0
Silva_ss_map.zip       1
Sogin.jest.tree.png       1
Sogin.rarefaction.png       1
Sogin.shared.rarefaction.png       1
Sogin.sharedchao.venn.png       1
Sogin.sharedsobs.venn.png       1
Sogin.thetayc.tree.png       1
Sogin.unique.filter.dist.zip       1
SoginData.zip       1
Sorted.png       1
SplitFastq.zip       0
Srainfo.zip       0
StartHere.jpg       1
Stool.batch.zip       1
Stool.final.phylip.dist.zip       2
StoolTrimmedSeqLength.jpg       1
SumTaxData.zip       1
Summary_file.jpg       0
Svm_sampledata.zip       0
TRF_BC.jpg       0
Table1.png       1
TaxonomyFiles.zip       1
Temp.job2.shared.zip       1
Test.0.03.subsample.shared.zip       0
Test.1.31.0.zip       0
Test.project.zip       1
TestPipeline.jpg       1
To_Sarah_Westcott.zip       0
Toolbar.jpg       2
Trainset10_082014.pds.tgz       1
Trainset10_082014.rdp.tgz       1
Trainset14_032015.pds.tgz       1
Trainset14_032015.rdp.tgz       1
Trainset16_022016.pds.tgz       2
Trainset16_022016.rdp.tgz       1
Trainset7_112011.pds.zip       1
Trainset7_112011.rdp.zip       1
Trainset9_032012.pds.zip       3
Trainset9_032012.rdp.zip       1
TreeA1.jpg       0
TreeTest.zip       1
UNITEv6.zip       0
UchimeExample.zip       1
Undrscrtab.png       1
UniFracMeasureWeighted.jpg       1
UniFracSignificantsTest.jpg       1
Unite_ITS_02.zip       1
Unite_ITS_s_02.zip       1
UnweightedUniFracMeasure.jpg       1
VegEnvData.zip       1
Venn.jpg       3
Venn_sharedchao_sobs_16jun09.jpg       1
Wet-lab_MiSeq_SOP.pdf       0
YumSearchNcurses.jpg       0
YumSearchNcurses.png       1
YumSearchReadline.jpg       0
YumSearchReadline.png       1
ZAC.tgz       1
